NAME: mona-lisa100K
COMMENT: TSP art (Bosch)
TYPE: TSP
DIMENSION: 100000
EDGE_WEIGHT_TYPE: EUC_2D
NODE_COORD_SECTION
Edge 	Weight
921 - 6355	43.278170016764803
925 - 74210	68.883960397178094
926 - 88387	43.600458713183282
926 - 56987	46.690470119715008
927 - 58990	37.576588456111872
927 - 38844	37.947331922020552
928 - 5428	42.953463189829059
931 - 60151	44.011362169330774
931 - 86856	49.678969393496882
932 - 38200	50.249378105604451
933 - 43742	43.416586692184820
937 - 55736	41.617304093369623
938 - 25102	42.941821107167777
943 - 26536	69.814038702828244
943 - 84741	87.000000000000000
945 - 73669	58.600341295934446
946 - 5497	48.795491595023407
946 - 99630	52.392747589718942
947 - 66918	89.022469073824278
947 - 80834	109.444049632677610
948 - 70223	46.872166581031861
948 - 64953	55.605755097831375
949 - 70345	55.036351623268053
951 - 50387	43.139309220245982
953 - 59319	42.449970553582249
955 - 70552	55.072679252057458
956 - 45751	55.901699437494742
960 - 51932	97.082439194737995
960 - 60472	111.485425056372279
961 - 53597	47.169905660283019
962 - 59521	102.391405889361632
962 - 55237	117.643529358821941
963 - 95196	48.332183894378288
964 - 35125	62.361847310675459
964 - 62480	62.433965115151865
964 - 85845	65.122960620659746
965 - 167	48.104053883222774
968 - 23082	50.921508225896059
968 - 10318	51.865209919559759
971 - 865	43.174066289845806
975 - 86697	117.902502093891120
975 - 3795	125.419296760905178
978 - 82994	84.403791384036772
978 - 11637	85.445889310135921
980 - 46311	77.646635471216652
981 - 43722	44.777226354476223
982 - 55059	41.036569057366382
982 - 23510	41.593268686170843
983 - 8756	56.515484603779166
984 - 50147	47.801673610868480
985 - 59513	60.008332754709991
986 - 99068	213.000000000000000
987 - 1737	39.395431207184419
987 - 33076	46.097722286464437
988 - 17823	45.803929962395148
989 - 74093	71.063352017759477
990 - 10374	41.785164831552358
990 - 3088	44.777226354476223
990 - 32570	45.967379738244815
991 - 24595	45.177427992306069
991 - 89278	45.694638635183450
992 - 58950	36.878177829171549
993 - 89611	41.231056256176605
995 - 78008	65.734313718179184
995 - 53261	70.213958726167833
996 - 84563	55.713553108736477
997 - 12928	50.447993022517754
997 - 72778	51.039200620699380
997 - 91480	56.648036153074186
998 - 41467	37.215588131856791
999 - 71536	74.632432628181161
1000 - 89542	38.470768123342690
1000 - 7870	42.047592083257277
1001 - 83714	88.255311454892051
1002 - 95963	62.369864518050703
1002 - 17308	65.946948375190190
1003 - 40975	43.566041821583930
1005 - 12424	51.312766442669996
1005 - 6028	51.788029504896206
1006 - 91707	138.408814748194416
1007 - 27896	71.028163428319052
1008 - 27000	45.541190146942800
1008 - 96887	47.010637094172634
1009 - 20456	44.821869662029941
1009 - 35584	48.795491595023407
1010 - 47031	71.589105316381766
1011 - 95621	41.303752856126766
1011 - 84271	45.793012567421244
1011 - 59037	47.010637094172634
1014 - 33061	52.153619241621190
1016 - 97827	48.662100242385758
1016 - 95225	54.129474410897433
1016 - 28407	57.035076926396794
1019 - 70695	44.294469180700202
1019 - 79400	48.104053883222774
1019 - 56687	52.009614495783373
1021 - 15623	52.839379254491626
1023 - 38048	47.853944456021596
1023 - 81946	50.606323715519980
1024 - 10298	45.099889135118725
1024 - 66646	46.000000000000000
1025 - 71755	59.665735560705191
1026 - 16345	48.600411520891467
1026 - 40058	49.497474683058327
1026 - 40369	52.773099207835046
1027 - 56878	42.011903075200009
1030 - 64072	91.831367190083803
1032 - 49982	45.398237851264668
1032 - 15590	46.010868281309363
1032 - 77837	46.097722286464437
1033 - 94179	68.593002558570069
1035 - 91534	44.777226354476223
1035 - 70373	50.159744815937810
1035 - 36037	51.009802979427396
1036 - 33970	39.204591567825318
1036 - 4666	40.804411526206330
1037 - 98309	49.193495504995373
1037 - 24784	49.396356140913876
1038 - 51984	83.186537372341686
1038 - 87729	84.053554356731399
1040 - 56061	58.309518948453005
1040 - 63292	62.241465278381742
1041 - 33177	53.084837759947991
1043 - 32392	42.544094772365295
1045 - 35341	44.407206622349035
1046 - 82760	86.556340033529606
1047 - 60633	42.720018726587656
1047 - 60421	45.891175622335063
1047 - 940	47.507894080878811
1048 - 67830	58.668560575490515
1049 - 12384	66.121101019266157
1050 - 20110	42.485291572496004
1050 - 84355	48.836461788299119
1051 - 19679	49.648766349225637
1053 - 82620	44.011362169330774
1054 - 33287	47.296934361541869
1054 - 53218	47.296934361541869
1057 - 16711	58.189346103904622
1058 - 30750	43.046486500061768
1059 - 88611	44.271887242357311
1059 - 12195	47.518417482066888
1059 - 93110	54.918120870983923
1060 - 74846	37.336309405188939
1060 - 64390	40.496913462633174
1062 - 90533	62.393909959225989
1063 - 1415	60.406953242155824
1065 - 71875	47.507894080878811
1066 - 11746	97.308786859152653
1066 - 34193	102.181211580211751
1067 - 36020	48.373546489791298
1067 - 58750	50.039984012787214
1069 - 62585	59.033888572581766
1071 - 71715	46.872166581031861
1072 - 21576	47.074409183759280
1074 - 21567	91.389277270366899
1075 - 75716	47.801673610868480
1076 - 1103	39.204591567825318
1076 - 67836	39.204591567825318
1076 - 18571	42.720018726587656
1077 - 87492	44.045431091090481
1077 - 46042	46.324939287601878
1079 - 34299	40.360872141221131
1079 - 97239	40.853396431630994
1080 - 20963	78.294316524253534
1082 - 54051	69.892775020026212
1084 - 36730	48.166378315169182
1084 - 60522	48.373546489791298
1085 - 31436	61.392181912683312
1085 - 67787	71.309185944028277
1087 - 369	148.852275763590528
1088 - 40069	51.088159097779203
1088 - 31311	56.603886792339623
1089 - 82636	48.846698967279253
1089 - 21859	51.351728305871069
1090 - 95213	88.005681634767195
1092 - 21882	43.829214001622251
1093 - 58756	55.317266743757324
1093 - 22417	65.253352404301804
1095 - 86445	41.048751503547584
1096 - 62766	48.093658625644192
1098 - 40003	75.133215025047344
1100 - 7169	189.707669850219814
1101 - 95841	39.623225512317899
1101 - 90239	48.600411520891467
1102 - 58077	103.942291681490263
1104 - 58735	53.460265618494639
1105 - 31843	46.518813398452029
1105 - 21305	47.010637094172634
1106 - 45938	91.219515455849687
1106 - 15210	108.466584716215713
1107 - 55187	42.201895692018386
1108 - 84417	34.655446902326913
1108 - 77227	36.891733491393434
1114 - 17328	38.013155617496425
1114 - 34148	45.398237851264668
1115 - 98433	47.853944456021596
1115 - 50040	48.548944375753424
1115 - 44983	49.335585534176039
1115 - 96329	50.911688245431422
1117 - 1384	50.249378105604451
1121 - 74631	75.292761936324264
1125 - 46437	57.008771254956899
1127 - 47522	43.324358044868940
1127 - 86464	47.095647357266467
1128 - 54128	43.566041821583930
1128 - 61818	44.283179650969057
1128 - 74006	46.400431032480722
1129 - 14275	41.773197148410846
1130 - 414	58.240879114244146
1131 - 25289	79.624116949577532
1135 - 45270	41.340053217188775
1136 - 12538	50.774009099144416
1138 - 55427	74.094534211370814
1138 - 12052	93.085981758801900
1139 - 35052	70.114192571832416
1141 - 39864	42.638011210655686
1142 - 11661	43.382023926967723
1143 - 86281	46.043457732885353
1145 - 87595	41.593268686170843
1145 - 48170	42.190046219457973
1147 - 5744	48.052055106935853
1151 - 57177	44.553338819890929
1151 - 37284	49.979995998399200
1153 - 73904	43.382023926967723
1154 - 91745	37.121422386541171
1155 - 32219	45.617978911828174
1157 - 27920	80.156097709406987
1158 - 89299	53.851648071345040
1159 - 20921	47.507894080878811
1161 - 79816	59.405386961116582
1162 - 36455	79.309520235593406
1163 - 77052	78.230428862431785
1163 - 15755	83.648072302952684
1165 - 76481	39.849717690342550
1165 - 45688	48.104053883222774
1166 - 15208	43.046486500061768
1167 - 53538	46.690470119715008
1169 - 13094	53.150729063673247
1170 - 64635	47.095647357266467
1174 - 98144	48.826222462934812
1175 - 3830	53.851648071345040
1176 - 22921	76.537572472609817
1177 - 40123	60.108235708594875
1177 - 12525	61.057350089894992
1179 - 49383	44.598206241955517
1181 - 66779	42.011903075200009
1181 - 76327	46.270941205037098
1183 - 73187	50.447993022517754
1184 - 76926	39.051248379533272
1185 - 7866	45.276925690687083
1186 - 24506	41.012193308819756
1186 - 16337	44.011362169330774
1188 - 12086	44.553338819890929
1189 - 41549	40.162171256046404
1190 - 22952	61.741396161732527
1191 - 53190	114.039466852489275
1191 - 23314	128.705089254465769
1192 - 94912	45.122056690713911
1195 - 96408	59.203040462462737
1197 - 64297	95.047356617635611
1198 - 33938	47.074409183759280
1200 - 74038	44.407206622349035
1200 - 57071	45.398237851264668
1201 - 98079	57.697486947006626
1201 - 37008	58.258046654518035
1201 - 90507	59.363288318623321
1203 - 15616	68.007352543677217
1204 - 772	54.708317466359720
1205 - 37490	51.156622249714650
1206 - 87183	47.169905660283019
1208 - 21922	46.043457732885353
1209 - 98769	60.415229867972860
1209 - 19685	64.031242374328487
1210 - 22759	44.045431091090481
1211 - 64343	53.712196007983140
1213 - 6416	44.011362169330774
1215 - 42176	38.183766184073566
1218 - 90427	72.111025509279786
1220 - 30719	47.853944456021596
1222 - 81311	40.311288741492748
1225 - 95574	36.069377593742867
1226 - 34590	56.435804238089848
1229 - 75916	54.644304369257003
1230 - 19680	40.311288741492748
1234 - 28444	52.630789467763069
1235 - 58971	61.392181912683312
1236 - 7173	42.544094772365295
1236 - 6265	48.270073544588680
1237 - 26977	190.318154677897190
1238 - 40728	46.097722286464437
1239 - 35767	45.221676218380052
1240 - 54630	54.561891462814960
1242 - 65611	44.643028571099430
1243 - 4075	51.623637996561226
1244 - 47283	46.957427527495584
1245 - 15347	43.908996800200298
1245 - 97064	46.529560496527366
1246 - 5152	35.227829907617074
1246 - 70038	45.541190146942800
1249 - 53147	38.183766184073566
1249 - 33835	46.043457732885353
1250 - 34746	47.413078364518792
1251 - 7515	46.043457732885353
1252 - 65053	56.753854494650846
1252 - 44833	70.455659815234148
1253 - 98773	38.275318418009275
1253 - 89047	41.593268686170843
1253 - 75957	42.059481689626181
1254 - 97147	39.204591567825318
1254 - 84796	45.880278987817849
1255 - 50054	54.817880294662981
1256 - 94854	41.340053217188775
1256 - 29637	43.324358044868940
1257 - 69491	72.532751223154358
1258 - 39677	65.551506466289545
1259 - 83210	81.614949610962819
1259 - 60882	84.929382430346213
1259 - 12873	95.036834964133775
1260 - 54388	43.566041821583930
1262 - 91908	40.199502484483561
1263 - 7878	89.000000000000000
1264 - 40408	43.324358044868940
1266 - 25001	48.259714048054615
1267 - 88224	66.483080554378646
1267 - 47464	67.357256476195644
1268 - 36606	44.283179650969057
1268 - 28268	47.434164902525690
1269 - 65686	55.713553108736477
1269 - 81201	64.776538962806588
1271 - 93414	63.071388124885915
1273 - 58200	56.400354608814296
1274 - 54692	58.137767414994532
1274 - 94248	62.169124169478212
1275 - 148	49.819674828324602
1275 - 8350	49.929950931279714
1276 - 66076	47.413078364518792
1276 - 46520	48.826222462934812
1276 - 20911	52.497618993626749
1277 - 6962	95.131487952202240
1278 - 83568	41.182520563948001
1278 - 22284	44.384682042344293
1278 - 28851	46.238512086787568
1279 - 64990	50.606323715519980
1281 - 3974	47.434164902525690
1281 - 61364	47.507894080878811
1282 - 40005	49.254441424099005
1282 - 8996	55.362442142665636
1283 - 44955	36.674241641784496
1283 - 68117	40.607881008493905
1284 - 76834	45.967379738244815
1286 - 84115	53.758720222862449
1288 - 7895	71.589105316381766
1288 - 71075	80.529497701152961
1289 - 12476	75.286120898874847
1293 - 31540	68.883960397178094
1293 - 68708	74.108029254595618
1294 - 96751	45.188494110780014
1294 - 99931	47.853944456021596
1296 - 35270	41.593268686170843
1296 - 4528	41.868842830916643
1297 - 50627	42.485291572496004
1300 - 88352	46.238512086787568
1300 - 22566	47.074409183759280
1301 - 48965	50.803543183522151
1301 - 49189	54.424259296751113
1303 - 67315	51.865209919559759
1303 - 27762	53.535035257296693
1304 - 78981	46.818799642878500
1305 - 58071	43.863424398922618
1306 - 98542	50.774009099144416
1307 - 73971	76.321687612368740
1308 - 83522	47.381430961928535
1308 - 88620	50.803543183522151
1309 - 64425	58.034472514187634
1311 - 18473	48.466483264210536
1315 - 18706	64.621977685614048
1315 - 22133	66.528189513919586
1316 - 78319	48.041648597857255
1316 - 10671	49.040799340956913
1316 - 70229	53.460265618494639
1317 - 13844	43.289721643826725
1318 - 66781	44.102154142399893
1320 - 73365	39.395431207184419
1321 - 40970	43.416586692184820
1321 - 11461	46.615448083226659
1322 - 65474	41.617304093369623
1323 - 6970	44.721359549995794
1323 - 63379	46.097722286464437
1324 - 26418	45.705579528105756
1324 - 75481	55.036351623268053
1324 - 18646	56.462376853972416
1325 - 21371	43.863424398922618
1325 - 63147	45.398237851264668
1326 - 41079	40.199502484483561
1326 - 3329	46.173585522460783
1326 - 6517	48.270073544588680
1327 - 69522	48.764741360946435
1327 - 26749	50.219518117958878
1329 - 77596	57.245087125446844
1331 - 46848	39.560080889704965
1334 - 58343	51.623637996561226
1335 - 96491	39.623225512317899
1335 - 22929	50.537115073973109
1336 - 1241	85.586213843118449
1336 - 52942	88.509886453435246
1337 - 55686	46.270941205037098
1338 - 49465	104.048065815756518
1339 - 98167	72.993150363578636
1339 - 70534	98.979795918156954
1341 - 60078	47.169905660283019
1343 - 5333	44.045431091090481
1344 - 87793	43.416586692184820
1345 - 33344	36.715119501371639
1345 - 76900	41.109609582188931
1346 - 60195	89.403579346690589
1346 - 19971	90.697298746985844
1347 - 90434	50.209560842532770
1347 - 11304	51.078371156488536
1348 - 42925	40.112342240263158
1348 - 79809	43.680659335683110
1348 - 95910	46.270941205037098
1349 - 64622	65.000000000000000
1350 - 67854	40.496913462633174
1351 - 77352	56.920997883030828
1351 - 84350	60.307545133258409
1353 - 5860	58.412327466040933
1355 - 25179	48.764741360946435
1355 - 23185	49.040799340956913
1357 - 33444	39.319206502675000
1357 - 21758	42.449970553582249
1359 - 45494	48.507731342539614
1359 - 88111	48.703182647543682
1359 - 88099	55.470712993434653
1360 - 54610	78.549347546621926
1361 - 22327	46.270941205037098
1363 - 14499	45.011109739707596
1364 - 26922	45.803929962395148
1365 - 45212	77.162166895441706
1365 - 24468	77.466121627457251
1366 - 61386	44.598206241955517
1367 - 12026	41.773197148410846
1368 - 21855	45.607017003965519
1369 - 5794	55.226805085936304
1369 - 16425	57.306195127577612
1370 - 76038	92.698435801258265
1372 - 85665	141.155942134931040
1373 - 75702	47.074409183759280
1373 - 88285	47.381430961928535
1374 - 53062	46.324939287601878
1374 - 3136	54.671747731346581
1374 - 36387	54.708317466359720
1375 - 52745	55.542776307995264
1375 - 11276	59.464274989274022
1376 - 30657	50.447993022517754
1377 - 13298	68.680419334771100
1377 - 84373	76.609398901179221
1378 - 65761	66.730802482811489
1378 - 45360	69.641941385920597
1379 - 46179	75.471849056452830
1379 - 6734	92.314679222754168
1381 - 93843	39.012818406262319
1381 - 27617	40.000000000000000
1383 - 70400	41.048751503547584
1383 - 60395	42.154477816715984
1386 - 27316	44.147480109288231
1386 - 7744	47.539457296018851
1387 - 52823	81.215762016987811
1387 - 67261	82.807004534640667
1387 - 27986	91.087869664407016
1389 - 46266	49.091750834534309
1390 - 40388	92.000000000000000
1392 - 77646	64.000000000000000
1395 - 73523	42.190046219457973
1395 - 2077	42.720018726587656
1395 - 25110	47.434164902525690
1396 - 38892	52.000000000000000
1398 - 45970	41.484937025383081
1400 - 22440	36.221540552549667
1400 - 59694	43.931765272977593
1403 - 2366	44.721359549995794
1403 - 36007	45.486261662176636
1404 - 47965	45.343136195018536
1405 - 57829	82.152297594163488
1406 - 23826	49.335585534176039
1406 - 61599	51.429563482495163
1408 - 81619	42.011903075200009
1408 - 87552	51.478150704935002
1410 - 32723	69.462219947249023
1411 - 67335	72.013887549555329
1411 - 91972	78.517513969814403
1412 - 50353	47.042533945356302
1414 - 18953	128.319912718174805
1416 - 19287	57.140178508646611
1418 - 31188	49.244289008980524
1419 - 76872	35.383612025908265
1420 - 89466	46.690470119715008
1422 - 54369	38.013155617496425
1422 - 43886	47.010637094172634
1424 - 28418	46.518813398452029
1425 - 51499	48.373546489791298
1428 - 83541	46.324939287601878
1429 - 74317	46.238512086787568
1430 - 44640	42.544094772365295
1430 - 44290	45.453272709454047
1430 - 22018	46.389654018972808
1434 - 64335	63.560994328282814
1434 - 61445	74.202425836356590
1435 - 29800	45.880278987817849
1435 - 64397	55.362442142665636
1437 - 74765	39.446165846632040
1437 - 6439	43.185645763378368
1440 - 28994	102.200782775867231
1441 - 32800	41.617304093369623
1441 - 93588	46.529560496527366
1443 - 57540	44.922154890432405
1443 - 2370	46.173585522460783
1444 - 45437	56.364882684167808
1445 - 99222	49.819674828324602
1445 - 43670	52.773099207835046
1446 - 73135	162.542302186230893
1447 - 8539	79.605276207045472
1448 - 12446	45.354161881794266
1449 - 89057	58.000000000000000
